Item;Atividade;Gerencia;Setor;Regulado;Cidade;Mes;MesAgendado;MesRealizado;GIASO;Processo;PCDP;Prioridade
D2163-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"UPSTAR AVIATION S/A";São Paulo - SP;Ago;Ago;Ago;"luciano.soares";"00058.004674/2024-01";"GRC 841/2024 841/2024";"A"
D2164-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"AIR JET TAXI AEREO LTDA";São Paulo - SP;Ago;Mai;Mai;"jose.cosendei";"00058.004710/2024-29";"GRC 526/2024";"A"
D2165-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"FALCON TÁXI AÉREO LTDA";Rio de Janeiro - RJ;Jun;Jan;Jan;"rafael.koeler";"00058.003733/2024-16";"GRC 146/2024";"A"
D2166-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"ULTRAPLANA TÁXI AÉREO LTDA";RIO DE JANEIRO - RJ;Nov;Nov;Nov;"luciano.soares";"00058.094881/2024-31";"GRC 1970/2024 1970/2024";"A"
D2167-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"RICO TÁXI AÉREO LTDA";Manaus - AM;Jul;Jul;Jul;"luciano.soares";"00058.004681/2024-03";"GRC 631/2024";"A"
D2168-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"VOARE TÁXI AÉREO LTDA";Cantá - RR;Mai;Abr;Abr;"paulo.jesus";"00058.001951/2024-16";"GRC 532/2024";"A"
D2169-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"TAM AVIAÇÃO EXECUTIVA E TÁXI AÉREO S/A";São Paulo - SP;Jan;Jan;Jan;"paulo.jesus";"00058.000752/2024-91";"106/2024";"A"
D2170-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"PEMA - PEREIRA MARCELO TAXI AEREO LTDA";Ourilândia do Norte - PA;Set;Mai;Mai;"fausto.jacobsen";"00058.006911/2024-61";"857/2024";"A"
D2171-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"VOESYNC TAXI AEREO LTDA";Cascavel - PR;Abr;Abr;Abr;"antonio.dias";"00058.000743/2024-08";"GRC 746/2024";"A"
D2172-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"SETE TÁXI AÉREO LTDA.";Tucson-AZ;Mar;Mar;Mar;"christian.duvoisin";"00058.086507/2023-81";"126/2024";"A"
D2173-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"RICO TÁXI AÉREO LTDA";Manaus - AM;Abr;Abr;Abr;"mauro.tonelli";"00058.006932/2024-86";"GRC  487/2024";"A"
D2174-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"TÁXI AÉREO HÉRCULES LTDA.";Curitiba - PR;Mai;Fev;Fev;"christian.duvoisin";"00058.003179/2024-77";"GRC 155/2024";"A"
D2175-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"HEISS TÁXI AÉREO LTDA";Belém - PA;Fev;Fev;Fev;"antonio.dias";"00058.006901/2024-25";"235/2024";"A"
D2176-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"A. R. T. TÁXI AÉREO LTDA";Itaituba - PA;Jul;Jul;Jul;"marcos.duarte";"00058.086468/2023-12";"GRC 387/2024";"A"
D2177-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"MANAUS AEROTAXI PARTICIPACOES LTDA";Manaus - AM;Jun;Jun;Jun;"marcos.duarte";"00058.011977/2024-72";"651/2024 651/2024";"A"
D2178-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"BRASIL VIDA TAXI AEREO LTDA";Goiânia - GO;Nov;Fev;Fev;"gustavo.schettino";"00058.086657/2023-95";"GRC remota";"A"
D2179-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"OMNI TÁXI AÉREO S/A";Rio de Janeiro - RJ;Out;Fev;Fev;"gustavo.schettino";"00058.086652/2023-62";"GRC remota";"A"
D2180-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"VOARE TÁXI AÉREO LTDA";Cantá - RR;Mai;Mai;Mai;"gustavo.schettino";"00058.086618/2023-98";"GRC remota";"A"
D2181-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"AEROBRAN TAXI AEREO LTDA";Cruzeiro do Sul - AC;Jun;Jun;Jun;"gustavo.schettino";"00058.086623/2023-09";"remota GRC";"A"
D2182-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"AMAPIL TAXI AEREO LTDA";Campo Grande - MS;Out;Jul;Jul;"savio.ferreira";"00058.086655/2023-04";"remota";"A"
D2183-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"BLUE SKY TÁXI AÉREO LTDA";Rio de Janeiro - RJ;Set;Mai;Mai;"savio.ferreira";"00058.086650/2023-73";"REMOTA";"A"
D2184-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"CHC DO BRASIL TAXI AEREO S.A.";Rio de Janeiro - RJ;Ago;Jan;Jan;"gustavo.schettino";"00058.086646/2023-13";"GRC remota";"A"
D2185-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"FALCON TÁXI AÉREO LTDA";Rio de Janeiro - RJ;Ago;Mar;Mar;"savio.ferreira";"00058.086648/2023-02";"remota";"A"
D2186-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"HELIRIO TÁXI AÉREO LTDA";Rio de Janeiro - RJ;Jun;Jul;Jul;"savio.ferreira";"00058.086641/2023-82";"REMOTA";"A"
D2187-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"ICARAI TURISMO TAXI AEREO LTDA";Araucária - PR;Jun;Abr;Abr;"gustavo.schettino";"00058.086644/2023-16";"remota";"A"
D2188-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"LÍDER TÁXI AÉREO S/A - AIR BRASIL";Belo Horizonte - MG;Mai;Fev;Fev;"savio.ferreira";"00058.086631/2023-47";"GRC remota";"A"
D2189-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"MANAUS AEROTAXI PARTICIPACOES LTDA";Manaus - AM;Abr;Abr;Abr;"savio.ferreira";"00058.086625/2023-90";"GRC";"A"
D2190-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"PEC TÁXI AÉREO LTDA";Goiânia - GO;Jun;Jun;Jul;"gustavo.schettino";"00058.086635/2023-25";"GRC";"A"
D2191-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"PIQUIATUBA TÁXI AÉREO LTDA";Santarém - PA;Mai;Mai;Mai;"gustavo.schettino";"00058.086627/2023-89";"GRC remota";"A"
D2192-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"RIMA - RIO MADEIRA AVIAÇÃO LTDA";Porto Velho - RO;Abr;Fev;Fev;"savio.ferreira";"00058.086628/2023-23";"GRC remota";"A"
D2193-24;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"SSBL";Blumenau - SC;Nov;Nov;Nov;"gesse.silva";"00058.085425/2024-09";"1777/2024";"A"
D2194-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"SETE TÁXI AÉREO LTDA.";Goiânia - GO;Abr;Abr;Abr;"carlos.montino";"00058.007079/2024-10";"GRC";"A"
D2195-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"OPALAIR TAXI AEREO LTDA.";Santarém - PA;Abr;Abr;Abr;"rafael.koeler";"00058.000814/2024-64";"GRC";"A"
D2196-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"ALPHAJETS TAXI AEREO LTDA";Jundiaí - SP;Mai;Mai;Mai;"rafael.koeler";"00058.007097/2024-00";"GRC remota";"A"
D2197-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"LOGO AIR TAXI AEREO LTDA";Igarassu - PE;Fev;Fev;Mar;"fausto.jacobsen";"00058.000824/2024-08";"";"A"
D2198-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"ULTRA PLANNA TAXI AEREO LTDA";Rio de Janeiro - RJ;Mai;Mai;Mai;"carlos.montino";"00058.007096/2024-57";"GRC remota";"A"
D2199-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"HELIC FLY TÁXI E SERVIÇOS AÉREOS ESPECIALIZADOS LTDA";Belo Horizonte - MG;Mai;Jun;Jun;"mauro.tonelli";"00058.007095/2024-11";"GRC";"A"
D2200-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"VOESYNC TAXI AEREO LTDA";Cascavel - PR;Jun;Ago;Ago;"rafael.koeler";"00058.007108/2024-43";"remota";"A"
D2201-24;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"SBRF";Recife;Jun;Mai;Mai;"SFI";"00058.017507/2024-12";"GRC 755/2024";"A"
D2202-24;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"SBFS";Campos dos Goitacazes - RJ;Set;Set;Set;"marcio.guimaraes";"00058.058590/2024-80";"1422/2024";"A"
D2203-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"SANTAFE TAXI AEREO LTDA";Xanxerê - SC;Jun;Abr;Abr;"jose.cosendei";"00058.007104/2024-65";"REMOTA";"A"
D2204-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"AEROMED TÁXI AÉREO LTDA.";Belo Horizonte - MG;Jun;Out;Out;"fausto.jacobsen";"00058.007100/2024-87";"remota";"A"
D2205-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"PEMA - PEREIRA MARCELO TAXI AEREO LTDA";Ourilândia do Norte - PA;Mar;Set;Set;"rafael.koeler";"00058.007076/2024-86";"remota";"A"
D2206-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"HELIVIP SERVIÇOS EM AERONÁUTICA LTDA";Rio de Janeiro - RJ;Jul;Ago;Ago;"rafael.koeler";"00058.007131/2024-38";"GRC remota";"A"
D2207-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"AEROVIDA TÁXI AÉREO LTDA";Goiânia - GO;Jul;Jul;Jul;"rafael.koeler";"00058.007129/2024-69";"remota";"A"
D2208-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"AEROBRAN TAXI AEREO LTDA";Cruzeiro do Sul - AC;Mai;Ago;Set;"carlos.montino";"00058.007074/2024-97";"GRC";"A"
D2209-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"ULTRA PILOTS TÁXI AÉREO LTDA";Rio de Janeiro - RJ;Jul;Jul;Jul;"carlos.montino";"00058.007114/2024-09";"remota";"A"
D2210-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"AERO RIO TÁXI AÉREO LTDA";Rio de Janeiro - RJ;Jul;Mai;Mai;"fausto.jacobsen";"00058.007112/2024-10";"REMOTA";"A"
D2211-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"ROTORFLY TÁXI AÉREO E SERVIÇOS AÉREOS ESPECIALIZADOS LTDA";Carapicuíba - SP;Ago;Mai;Mai;"carlos.montino";"00058.007175/2024-68";"GRC remota";"A"
D2212-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"PEC TÁXI AÉREO LTDA";Goiânia - GO;Ago;Set;Set;"carlos.montino";"00058.007158/2024-21";"";"A"
D2213-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"CEARA TAXI AEREO LTDA";Teresina - PI;Mar;Abr;Abr;"mauro.tonelli";"00058.007063/2024-15";"GRC";"A"
D2214-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"UPSTAR AVIATION S/A";São Paulo - SP;Ago;Set;Set;"eduardo.faria";"00058.007142/2024-18";"REMOTA";"A"
D2215-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"AEROSPEED TAXI AEREO LTDA";Ribeirão Preto - SP;Set;Jul;Jul;"carlos.montino";"00058.086551/2023-91";"remota";"A"
D2216-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"STILUS TAXI AEREO LTDA";Belém - PA;Abr;Out;Out;"christian.duvoisin";"00058.086534/2023-54";"GRC";"A"
D2217-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"HELINORTE TAXI AEREO EIRELI";Porto Belo - SC;Set;Set;Set;"carlos.montino";"00058.086549/2023-12";"remota";"A"
D2218-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"VEM AVIATION TÁXI AÉREO LTDA";Salvador - BA;Set;Set;Out;"fausto.jacobsen";"00058.086545/2023-34";"remota";"A"
D2219-24;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"SBCB";Cabo Frio - RJ;Set;Set;Set;"marcio.guimaraes";"00058.058592/2024-79";"1421/2024";"A"
D2220-24;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte;Out;Ago;Ago;"SFI";"00058.017499/2024-12";"GRC 1304/2024";"A"
D2221-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"SPCTA TÁXI AÉREO LTDA.";São Roque - SP;Out;Abr;Abr;"eduardo.faria";"00058.086552/2023-36";"remota";"A"
D2222-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"DUGOMES AIR TAXI AEREO LTDA";Manaus - AM;Abr;Out;Out;"christian.duvoisin";"00058.086537/2023-98";"GRC remota";"A"
D2223-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"HEISS TÁXI AÉREO LTDA";Belém - PA;Abr;Out;Out;"christian.duvoisin";"00058.086536/2023-43";"GRC";"A"
D2224-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"VOARE TÁXI AÉREO LTDA";Cantá - RR;Mai;Jun;Jun;"jose.cosendei";"00058.086539/2023-87";"GRC";"A"
D2225-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"HELIMARTE TÁXI AÉREO LTDA";São Paulo - SP;Ago;Jul;Jul;"jose.cosendei";"00058.086542/2023-09";"remota";"A"
D2226-24;"O135-503 - Inspeção de Vigilância de Programa de Treinamento de Solo";GOAG;GOAG_GTVC;"AMARO AVIATION S.A.";Dallas-TX;Mai;Mai;Mai;"bruno.jesus";"00058.085803/2023-65";"GRC OS 821 821/2024";"A"
D2227-24;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"SBME";Macaé - RJ;Out;Out;Out;"marcio.guimaraes";"00058.058596/2024-57";"1655/2024 1655/2024";"A"
D2228-24;"O135-503 - Inspeção de Vigilância de Programa de Treinamento de Solo";GOAG;GOAG_GTVC;"FLY AND FUN TÁXI AÉREO LTDA";Burgess Hill - UK;Jun;Jun;Jun;"marcos.duarte";"00058.013146/2024-35";"GRC 744/2024";"A"
D2229-24;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"SIQE";Brasília -DF;Out;Out;Out;"gesse.silva";"00058.085402/2024-96";"1797/2024";"A"
D2230-24;"O135-503 - Inspeção de Vigilância de Programa de Treinamento de Solo";GOAG;GOAG_GTVC;"ALPHAJETS TAXI AEREO LTDA";Wichita-KS;Abr;Abr;Abr;"savio.ferreira";"00058.026337/2024-67";"GRC";"A"
