Item;Atividade;Gerencia;Setor;Regulado;Cidade;Mes;MesAgendado;MesRealizado;GIASO;Processo;PCDP;Prioridade
D0665-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBMT";São Paulo - SP;Dez;;;"marcio.guimarães";"00058.002506/2025-54";"CANCELADA";"A"
D0666-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBMT";São Paulo - SP;Abr;Abr;Abr;"marcelo.galhego";"00058.001940/2025-17";"190/2025";"A"
D0667-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBMT";São Paulo - SP;Dez;;;"marcelo.galhego";"00058.002200/2025-06";"CANCELADA";"A"
D0668-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBMT";São Paulo - SP;Mar;Fev;Fev;"marcio.guimarães";"00058.002128/2025-17";"200/2025 466/2025";"A"
D0669-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBFZ";Fortaleza - CE;Nov;Set;Set;"silvania.marques";"00058.002505/2025-18";"465/2025";"A"
D0670-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBFZ";Fortaleza - CE;Nov;Dez;Dez;"silvania.marques";"00058.002513/2025-56";"2005/2025";"A"
D0671-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBJD";Jundiaí - SP;Mar;Mar;Mar;"marco.menezes";"00058.002134/2025-66";"265/2025 265/2025";"A"
D0672-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBJD";Jundiaí - SP;Dez;;;"marco.menezes";"00058.002364/2025-25";"CANCELADA";"A"
D0673-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBJD";Jundiaí - SP;Dez;;;"gesse.silva";"00058.002431/2025-10";"CANCELADA";"A"
D0674-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBJD";Jundiaí - SP;Out;Ago;Ago;"gesse.silva";"00058.002450/2025-38";"1197/2025";"A"
D0675-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBGO";Goiânia - GO;Mar;Mar;Mar;"gesse.silva";"00058.001935/2025-12";"222/2025";"A"
D0676-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBGO";Goiânia - GO;Mai;Abr;Abr;"gesse.silva";"00058.001992/2025-93";"271/2025";"A"
D0677-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBGO";Goiânia - GO;Nov;Nov;Nov;"silvania.marques";"00058.087888/2025-88";"1635/2025";"A"
D0678-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBGO";Goiânia - GO;Abr;Abr;Abr;"marco.menezes";"00058.001954/2025-31";"366/2025";"A"
D0679-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBGO";Goiânia - GO;Dez;;;"marco.menezes";"00058.002249/2025-51";"CANCELADA";"A"
D0680-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBGO";Goiânia - GO;Out;Set;Set;"marco.menezes";"00058.002480/2025-44";"1247/2025";"A"
D0681-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBBR";Brasília - DF;Ago;Set;Set;"gesse.silva";"00058.002490/2025-80";"1247/2025";"A"
D0682-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBBR";Brasília - DF;Jan;Jan;Jan;"gesse.silva";"00058.001081/2025-66";"139/2025";"A"
D0683-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBBR";Brasília - DF;Jan;Jan;Jan;"gesse.silva";"00058.001208/2025-47";"140/2025";"A"
D0684-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBBR";Brasília - DF;Ago;Out;Out;"marco.menezes";"00058.002510/2025-12";"305/2025";"A"
D0685-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBBR";Brasília - DF;Nov;Nov;Nov;"marco.menezes";"00058.002516/2025-90";"1617/2025";"A"
D0686-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBME";Macaé - RJ;Mai;Mai;Mai;"marcio.guimarães";"00058.001999/2025-13";"539/2025";"A"
D0687-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBME";Macaé - RJ;Out;Out;Out;"marcio.guimarães";"00058.002470/2025-17";"1699/2025";"A"
D0688-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBME";Macaé - RJ;Dez;;;"marcelo.galhego";"00058.002498/2025-46";"CANCELADA";"A"
D0689-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBME";Macaé - RJ;Dez;;;"marcelo.galhego";"00058.002201/2025-42";"CANCELADA";"A"
D0690-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBCB";Cabo Frio - RJ;Mai;Mai;Mai;"marcelo.galhego";"00058.001995/2025-27";"195/2025";"A"
D0691-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBCB";Cabo Frio - RJ;Dez;;;"marcelo.galhego";"00058.002501/2025-21";"CANCELADA";"A"
D0692-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBBE";Belém - PA;Out;Out;Out;"silvania.marques";"00058.087900/2025-54";"1596/2025";"A"
D0693-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBCB";Cabo Frio - RJ;Dez;;;"marcio.guimarães";"00058.002240/2025-40";"CANCELADA";"A"
D0694-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBFS";Campos dos Goytacazes - RJ;Dez;;;"marcelo.galhego";"00058.002503/2025-11";"CANCELADA";"A"
D0695-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBFS";Campos dos Goytacazes - RJ;Out;Out;Out;"marcelo.galhego";"00058.002464/2025-51";"1423/2025";"A"
D0696-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBFS";Campos dos Goytacazes - RJ;Dez;;;"marcio.guimarães";"00058.002244/2025-28";"CANCELADA";"A"
D0697-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBCY";Cuiabá - MT;Set;Out;Out;"marco.menezes";"00058.002374/2025-61";"1209/2025";"A"
D0698-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBCY";Cuiabá - MT;Jun;Jun;Jun;"gesse.silva";"00058.002190/2025-09";"890/2025";"A"
D0699-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBCY";Cuiabá - MT;Jun;Mai;Mai;"gesse.silva";"00058.002188/2025-21";"465/2025 465/2025";"A"
D0700-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBNV";Goiânia - GO;Set;Set;Set;"gesse.silva";"00058.002319/2025-71";"1247/2025";"A"
D0701-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBNV";Goiânia - GO;Mar;Mar;Mar;"gesse.silva";"00058.001941/2025-61";"222/2025";"A"
D0702-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBNV";Goiânia - GO;Dez;;;"marco.menezes";"00058.002002/2025-34";"CANCELADA";"A"
D0703-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBNV";Goiânia - GO;Dez;;;"marco.menezes";"00058.002455/2025-61";"CANCELADA";"A"
D0704-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBBE";Belém - PA;Abr;Abr;Abr;"gesse.silva";"00058.001934/2025-60";"223/2025";"A"
D0705-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBBE";Belém - PA;Jun;Jun;Jun;"marco.menezes";"00058.002253/2025-19";"457/2025";"A"
D0706-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBBE";Belém - PA;Abr;Abr;Abr;"marcio.guimarães";"00058.001950/2025-52";"274/2025";"A"
D0707-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBBE";Belém - PA;Abr;Mai;Mai;"marcelo.galhego";"00058.001942/2025-14";"100/2025";"A"
D0708-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SSKG";Campo Grande - MS;Dez;;;"gesse.silva";"00058.002492/2025-79";"CANCELADA";"A"
D0709-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SSKG";Campo Grande - MS;Nov;Nov;Nov;"marco.menezes";"00058.002515/2025-45";"1583/2025";"A"
D0710-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SSKG";Campo Grande - MS;Nov;Nov;Nov;"silvania.marques";"00058.087907/2025-76";"1610/2025";"A"
D0711-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBTV";Trancoso - BA;Jan;Jan;Jan;"marco.menezes";"00058.001079/2025-97";"75/2025 75/2025";"A"
D0712-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBRJ";Rio de Janeiro - RJ;Set;Mai;Mai;"marcio.guimarães";"00058.002352/2025-09";"478/2025";"A"
D0713-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBRJ";Rio de Janeiro - RJ;Set;Mar;Mar;"marcio.guimarães";"00058.002359/2025-12";"OS 440/2025";"A"
D0714-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBRJ";Rio de Janeiro - RJ;Mai;Jul;Jul;"marcio.guimarães";"00058.002000/2025-45";"1137/2025";"A"
D0715-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBRJ";Rio de Janeiro - RJ;Set;Set;Set;"marcelo.galhego";"00058.002346/2025-43";"1422/2025";"A"
D0716-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBRJ";Rio de Janeiro - RJ;Mai;Mai;Mai;"marcelo.galhego";"00058.001997/2025-16";"195/2025";"A"
D0717-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SWNS";Anápolis - GO;Abr;Abr;Abr;"gesse.silva";"00058.001927/2025-68";"271/2025";"A"
D0718-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SWNS";Anápolis - GO;Dez;;;"marco.menezes";"00058.002372/2025-71";"CANCELADA";"A"
D0719-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBSJ";São José dos Campos - SP;Dez;;;"marcio.guimarães";"00058.002445/2025-25";"CANCELADA";"A"
D0720-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBSJ";São José dos Campos - SP;Dez;;;"marcelo.galhego";"00058.002438/2025-23";"CANCELADA";"A"
D0721-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBFL";Florianópolis - SC;Dez;;;"gesse.silva";"00058.001993/2025-38";"CANCELADA";"A"
D0722-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBFL";Florianópolis - SC;Mar;Mar;Mar;"marcio.guimarães";"00058.002130/2025-88";"204/2025";"A"
D0723-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SDEN";Porto Belo - SC;Mai;Mai;Mai;"marco.menezes";"00058.002003/2025-89";"680/2025";"A"
D0724-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SDEN";Porto Belo - SC;Mar;Mar;Mar;"marcelo.galhego";"00058.002121/2025-97";"98/2025";"A"
D0725-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SIAQ";Cuiabá - MT;Jun;Mai;Mai;"gesse.silva";"00058.002193/2025-34";"465/2025 465/2025";"A"
D0726-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SIAQ";Cuiabá - MT;Dez;;;"marco.menezes";"00058.002261/2025-65";"CANCELADA";"A"
D0727-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBUL";Uberlândia - MG;Mai;Mai;Mai;"marcelo.galhego";"00058.006264/2025-78";"196/2025";"A"
D0728-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBUL";Uberlândia - MG;Dez;;;"marcio.guimarães";"00058.002001/2025-90";"CANCELADA";"A"
D0729-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBRP";Ribeirão Preto - SP;Dez;;;"gesse.silva";"00058.002458/2025-02";"CANCELADA";"A"
D0730-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBRP";Ribeirão Preto - SP;Abr;Jun;Jun;"marco.menezes";"00058.001955/2025-85";"304/2025";"A"
D0731-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBSR";São José do Rio Preto - SP;Abr;Abr;Abr;"gesse.silva";"00058.001932/2025-71";"289/2025";"A"
D0732-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBSR";São José do Rio Preto - SP;Dez;;;"marco.menezes";"00058.002482/2025-33";"CANCELADA";"A"
D0733-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBGR";Guarulhos - SP;Dez;;;"marcio.guimarães";"00058.002449/2025-11";"CANCELADA";"A"
D0734-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBGR";Guarulhos - SP;Dez;;;"marcelo.galhego";"00058.002443/2025-36";"CANCELADA";"A"
D0735-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBJH";São Roque - SP;Dez;;;"gesse.silva";"00058.002325/2025-28";"CANCELADA";"A"
D0736-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBJH";São Roque - SP;Abr;Abr;Abr;"marco.menezes";"00058.002138/2025-44";"273/2025";"A"
D0737-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Jan;Mar;Mar;"SFI";"00058.015238/2025-31";"445/2025";"A"
D0738-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Abr;Mai;Mai;"SFI";"00058.015265/2025-11";"771/2025";"A"
D0739-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Mai;Jul;Jul;"SFI";"00058.015287/2025-73";"1073/2025";"A"
D0740-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Jun;Set;Set;"SFI";"00058.015292/2025-86";"1399/2025";"A"
D0741-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Ago;Out;Out;"SFI";"00058.015295/2025-10";"1564/2025";"A"
D0742-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Nov;Nov;Nov;"SFI";"00058.015300/2025-94";"1791/2025";"A"
D0743-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Jan;Mar;Mar;"SFI";"00058.015307/2025-14";"495/2025";"A"
D0744-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Abr;Abr;Abr;"SFI";"00058.015314/2025-16";"601/2025";"A"
D0745-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Abr;Mai;Mai;"SFI";"00058.015316/2025-05";"823/2025";"A"
D0746-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Mai;Jun;Jun;"SFI";"00058.015318/2025-96";"1050/2025";"A"
D0747-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Dez;;;"SFI";"00058.015319/2025-31";"CANCELADA";"A"
D0748-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Nov;Nov;Nov;"SFI";"00058.015321/2025-18";"1588/2025";"A"
D0749-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBSV";Salvador -BA;Jun;Mar;Mar;"SFI";"00058.015323/2025-07";"1790-2025";"A"
D0750-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBSV";Salvador -BA;Abr;Mai;Mai;"SFI";"00058.015617/2025-21";"OS SFI";"A"
D0751-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBSV";Salvador -BA;Mai;Jul;Jul;"SFI";"00058.015644/2025-01";"SFI 5326-2025";"A"
D0752-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBSV";Salvador -BA;Jul;Mai;Mai;"SFI";"00058.015662/2025-85";"811/2025";"A"
D0753-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBSV";Salvador -BA;Set;Set;Set;"SFI";"00058.015676/2025-07";"7424/25";"A"
D0754-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBSV";Salvador -BA;Nov;Dez;Dez;"SFI";"00058.015679/2025-32";"2008/2025";"A"
D0755-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBEG";Manaus- AM;Nov;Abr;Abr;"SFI";"00058.015682/2025-56";"GRC 4057";"A"
D0756-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBEG";Manaus- AM;Mai;Abr;Abr;"SFI";"00058.015683/2025-09";"OS SFI";"A"
D0757-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBEG";Manaus- AM;Jul;Abr;Abr;"SFI";"00058.015689/2025-78";"760/2025";"A"
D0758-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBEG";Manaus- AM;Ago;Ago;Ago;"SFI";"00058.015690/2025-01";"1348/2025";"A"
D0759-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBVT";Vitória - ES;Nov;Mar;Mar;"SFI";"00058.015692/2025-91";"";"A"
D0760-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBVT";Vitória - ES;Abr;Abr;Abr;"SFI";"00058.015694/2025-81";"2220-2025";"A"
D0761-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBVT";Vitória - ES;Jun;Mai;Mai;"SFI";"00058.015696/2025-70";"OS SFI";"A"
D0762-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBVT";Vitória - ES;Ago;Ago;Ago;"SFI";"00058.016523/2025-79";"1001/25";"A"
D0763-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SWFN";Manaus- AM;Fev;Mar;Mar;"SFI";"00058.016527/2025-57";"512/2025";"A"
D0764-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SWFN";Manaus- AM;Nov;Ago;Ago;"SFI";"00058.016556/2025-19";"SEI 12162602";"A"
D0765-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SWFN";Manaus- AM;Nov;Dez;Dez;"SFI";"00058.016559/2025-52";"2016/2025";"A"
D0766-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SWFN";Manaus- AM;Set;Dez;Dez;"SFI";"00058.016560/2025-87";"2017/2025";"A"
D0767-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SDCO";Sorocaba - SP;Abr;Abr;Abr;"SFI";"00058.016562/2025-76";"556/2025";"A"
D0768-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SDAM";Campinas - SP;Abr;Set;Set;"SFI";"00058.016565/2025-18";"1489/2025";"A"
D0769-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SDAM";Campinas - SP;Jun;Ago;Ago;"SFI";"00058.016569/2025-98";"1206/2025";"A"
D0770-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SDAM";Campinas - SP;Ago;Out;Out;"SFI";"00058.016573/2025-56";"1759/2025";"A"
D0771-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBMG";Maringá-PR;Abr;Mai;Mai;"SFI";"00058.016594/2025-71";"706/2025";"A"
D0772-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBMG";Maringá-PR;Jun;Mai;Mai;"SFI";"00058.016598/2025-50";"688/2025";"A"
D0773-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Ago;Ago;Ago;"SFI";"00058.016600/2025-91";"1195/2025";"A"
D0774-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Dez;;;"SFI";"00058.016606/2025-68";"CANCELADA";"A"
D0775-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SDAM";Campinas - SP;Abr;Ago;Ago;"SFI";"00058.016612/2025-15";"1205/2025";"A"
D0776-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBP";Bragança Paulista - SP;Mai;Mai;Mai;"SFI";"00058.016616/2025-01";"848/2025";"A"
D0777-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBPA";Porto Alegre - RS;Abr;Abr;Abr;"SFI";"00058.016622/2025-51";"1535-2025";"A"
D0778-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBPA";Porto Alegre - RS;Abr;Mai;Mai;"SFI";"00058.016623/2025-03";"OS SFI";"A"
D0779-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBPA";Porto Alegre - RS;Jul;Set;Set;"SFI";"00058.016626/2025-39";"0005015-2025";"A"
D0780-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SIFC";Iguarassu - PE;Abr;Abr;Abr;"SFI";"00058.016628/2025-28";"622/2025";"A"
D0781-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SIFC";Iguarassu - PE;Jul;Abr;Abr;"SFI";"00058.016631/2025-41";"624/2025";"A"
D0782-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SDAM";Campinas - SP;Abr;Abr;Abr;"SFI";"00058.016638/2025-63";"559/2025";"A"
D0783-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SDAM";Campinas - SP;Mai;Mai;Mai;"SFI";"00058.016640/2025-32";"847/2025";"A"
D0784-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SDAM";Campinas - SP;Ago;Jul;Jul;"SFI";"00058.016643/2025-76";"1141/2025";"A"
D0785-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Mai;Set;Set;"SFI";"00058.016646/2025-18";"1404/2025";"A"
D0786-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Dez;;;"SFI";"00058.016650/2025-78";"CANCELADA";"A"
D0787-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBEG";Manaus- AM;Jun;Set;Set;"SFI";"00058.016653/2025-10";"1520/2025";"A"
D0788-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SWFN";Manaus- AM;Nov;Ago;Ago;"SFI";"00058.016659/2025-89";"SEI 12340829";"A"
D0789-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBFZ";Fortaleza-CE;Abr;Abr;Abr;"SFI";"00058.016662/2025-01";"1761-2025";"A"
D0790-25;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBFZ";Fortaleza-CE;Mai;Abr;Abr;"SFI";"00058.016663/2025-47";"1759-2025 SFI";"A"
