Item;Atividade;Gerencia;Setor;Regulado;Cidade;Mes;MesAgendado;MesRealizado;GIASO;Processo;PCDP;Prioridade
D1959-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"Air Jet Táxi Aéreo Ltda.";São Paulo - SP;Mai;Out;Out;"rafael.koeler";"00058.003749/2023-48";"REMOTA";"A"
D1960-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"APOLO TÁXI AÉREO LTDA";Sinop - MT;Mai;Jun;Jun;"rafael.koeler";"00058.003750/2023-72";"REMOTA";"A"
D1964-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"Líder Táxi Aéreo S/A - Air Brasil";Belo Horizonte - MG;Mai;Jul;Jul;"eduardo.faria";"00058.003809/2023-22";"REMOTA";"A"
D1966-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"Aero Rio Táxi Aéreo Ltda";Rio de Janeiro - RJ;Jun;Jul;Jul;"rafael.koeler";"00058.003815/2023-80";"REMOTA";"A"
D1967-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"AEROTOP TÁXI AÉREO LTDA";Macapá - AP;Jun;Set;Nov;"savio.ferreira";"00058.003818/2023-13";"REMOTA";"A"
D1968-23;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"OMNI TÁXI AÉREO LTDA";Rio de Janeiro - RJ;Jun;Nov;Nov;"felipe.gonzaga";"00058.058933/2023-25";"2233/2023 Agendada 18/11/2023";"A"
D1969-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"Ases Táxi Aéreo Ltda.";Campos dos Goytacazes - RJ;Jun;Set;Set;"eduardo.faria";"00058.003827/2023-12";"REMOTA";"A"
D1970-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"BRASIL VIDA TÁXI AÉREO";Goiânia - GO;Jun;Set;Dez;"antonio.dias";"00058.004493/2023-96";"REMOTA";"A"
D1973-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"AEROSPEED TÁXI AÉREO LTDA";Ribeirão Preto - SP;Jul;Jul;Jul;"mauro.tonelli";"00058.004497/2023-74";"REMOTA";"A"
D1974-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"AEROTUR TÁXI AÉREO LTDA";Belém - PA;Jul;Ago;Out;"antonio.dias";"00058.004499/2023-63";"REMOTA";"A"
D1975-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"ALL JET TÁXI ÁEREO LTDA";Jundiaí - SP;Jul;Out;Out;"rafael.koeler";"00058.004511/2023-30";"REMOTA";"A"
D1976-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"AMBIPAR RESPONSE FLYONE AVIATION S/A";Rio de Janeiro - RJ;Jul;Jul;Jul;"mauro.tonelli";"00058.004514/2023-73";"REMOTA";"A"
D1979-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"AEROBRAN TÁXI AÉREO LTDA";Cruzeiro do Sul - AC;Jul;Ago;Ago;"rafael.koeler";"00058.011605/2023-65";"REMOTA";"A"
D1980-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"Premier Táxi Aéreo Ltda";São Paulo - SP;Jul;Set;Ago;"christian.duvoisin";"00058.004522/2023-10";"REMOTA";"A"
D1982-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"ATA - AEROTÁXI ABAETÉ LTDA.";Salvador - BA;Ago;Ago;Nov;"paulo.jesus";"00058.004524/2023-17";"REMOTA";"A"
D1983-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"BLUE SKY TÁXI AÉREO LTDA";Rio de Janeiro - RJ;Ago;Set;Nov;"savio.ferreira";"00058.004525/2023-53";"REMOTA";"A"
D1985-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"LÍDER TÁXI AÉREO S/A AIR BRASIL - UOH";Belo Horizonte - MG;Ago;Ago;Dez;"antonio.dias";"00058.004528/2023-97";"REMOTA";"A"
D1987-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"AeroMaster";São Paulo - SP;Set;Ago;Ago;"rafael.koeler";"00058.004534/2023-44";"REMOTA";"A"
D1989-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"AZUL Linhas Aéreas Brasileiras S.A.";Barueri - SP;Set;Nov;Dez;"fausto.jacobsen";"00058.004538/2023-22";"REMOTA";"A"
D1990-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"CUNHA TÁXI AÉREO";Manaus - AM;Set;Ago;Ago;"rafael.koeler";"00058.004541/2023-46";"REMOTA";"A"
D1992-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"Amazonaves Táxi Aéreo LTDA.";Manaus - AM;Out;Out;Out;"jose.cosendei";"00058.004545/2023-24";"REMOTA";"A"
D1993-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"AZUL CONECTA";Jundiaí - SP;Out;Set;Out;"eduardo.faria";"00058.004550/2023-37";"REMOTA";"A"
D1994-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"ASTA LINHAS AÉREAS";Várzea Grande - MT;Out;Out;Out;"bruno.jesus";"00058.004552/2023-26";"REMOTA";"A"
D1996-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"BRABO TÁXI AÉREO LTDA.";Belém - PA;Nov;Out;Nov;"savio.ferreira";"00058.004557/2023-59";"REMOTA";"A"
D1997-23;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"CAIRU TÁXI AÉREO LTDA";Pimenta Bueno - RO;Nov;Set;Nov;"paulo.jesus";"00058.004560/2023-72";"REMOTA";"A"
D1998-23;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"AZUL CONECTA LTDA";Curitiba - PR;Nov;Dez;Dez;"mauro.tonelli";"00058.066920/2023-20";"2021/2023 Agendada 04/12/2023 2021/2023";"A"
D2000-23;"OSAE-501 - Inspeção de Vigilância em Empresa SAE";GOAG;SFI;"AGRIPAR AVIAÇÃO AGRÍCOLA LTDA.";Dourados - MS;Mar;Mar;Mar;"SFI";"00058.002720/2023-49";"PCDP 0539/23, 0541/23, OS 275/2023";"A"
D2001-23;"OSAE-501 - Inspeção de Vigilância em Empresa SAE";GOAG;SFI;"AEROAGRÍCOLA BOA SAFRA LTDA";Tapurah - MT;Mai;Mai;Mai;"SFI";"00058.002735/2023-15";"OS 619/2023 Agendada 09/05/2023";"A"
D2002-23;"OSAE-501 - Inspeção de Vigilância em Empresa SAE";GOAG;SFI;"UNIAGRO AVIAÇÃO AGRÍCOLA LTDA.";Dourados - MS;Abr;Mar;Mar;"SFI";"00058.002716/2023-81";"PCDP 0539/23, 0541/23, OS 275/2023";"A"
D2003-23;"OSAE-501 - Inspeção de Vigilância em Empresa SAE";GOAG;SFI;"NOVA AVIAÇÃO AGRÍCOLA LTDA.";Santa Rita do Passa Quatro - SP;Mai;Mar;Mar;"SFI";"00058.002764/2023-79";"PCDP 0545/23, 0546/23, OS 276/2023";"A"
D2004-23;"OSAE-501 - Inspeção de Vigilância em Empresa SAE";GOAG;SFI;"AERO SEPÉ AVIAÇÃO AGRÍCOLA LTDA.";São Sepé - RS;Mai;Mai;Mai;"SFI";"00058.002741/2023-64";"OS 685/2023 Agendada 17/05/2023";"A"
D2005-23;"OSAE-501 - Inspeção de Vigilância em Empresa SAE";GOAG;SFI;"AVIAÇÃO AGRÍCOLA ALAGOANA LTDA.";Rio Largo - AL;Jun;Jun;Jun;"SFI";"00058.002746/2023-97";"OS 981/2023 Agendada 22/06/2023";"A"
D2006-23;"OSAE-501 - Inspeção de Vigilância em Empresa SAE";GOAG;SFI;"GRIFO AVIAÇÃO AGRÍCOLA LTDA.";São Gabriel - RS;Jun;Jul;Jul;"SFI";"00058.002761/2023-35";"OS 1100/2023 Agendada 18/07/2023";"A"
D2007-23;"OSAE-501 - Inspeção de Vigilância em Empresa SAE";GOAG;SFI;"NEW FLY AVIAÇÃO AGRÍCOLA LTDA.";Balsas- MA;Jul;Ago;Ago;"SFI";"00058.002753/2023-99";"OS 1106/2023";"A"
D2008-23;"OSAE-501 - Inspeção de Vigilância em Empresa SAE";GOAG;SFI;"GLOBO AVIAÇÃO AGRÍCOLA LTDA.";Davinópolis - MA;Jul;Ago;Ago;"SFI";"00058.002749/2023-21";"OS 1106/2023";"A"
D2009-23;"OSAE-501 - Inspeção de Vigilância em Empresa SAE";GOAG;SFI;"PACHU AVIACAO AGRICOLA LTDA";Olímpia - SP;Ago;Ago;Ago;"SFI";"00058.040231/2023-95";"1451/2023 - Agendada dia 22/08/2023";"A"
D2010-23;"OSAE-501 - Inspeção de Vigilância em Empresa SAE";GOAG;SFI;"ALTEMIR DA SILVA BRAZ AVIACAO AGRICOLA EIRELI.";Palmares - RS do Sul;Ago;Fev;Fev;"SFI";"00058.002755/2023-88";"PCDP 0449/23, 0450/23, OS 221/2023";"A"
D2011-23;"OSAE-501 - Inspeção de Vigilância em Empresa SAE";GOAG;SFI;"MADRID AVIAÇÃO AGRÍCOLA LTDA.";Recife - PE;Set;Jun;Jun;"SFI";"00058.002742/2023-17";"OS 981/2023 Agendada 20/06/2023";"A"
D2012-23;"OSAE-501 - Inspeção de Vigilância em Empresa SAE";GOAG;SFI;"AERO AGRÍCOLA SOBRADINHO LTDA";Sobradinho - RS;Set;Jul;Jul;"SFI";"00058.002738/2023-41";"OS 1100/2023 Agendada 19/07/2023";"A"
D2013-23;"OSAE-501 - Inspeção de Vigilância em Empresa SAE";GOAG;SFI;"MENUSI E TIRLONI AVIAÇÃO AGRÍCOLA LTDA";Tapurah - MT;Out;Mai;Mai;"SFI";"00058.002723/2023-82";"619/2023  Agendada 10/05/2023";"A"
D2014-23;"OSAE-501 - Inspeção de Vigilância em Empresa SAE";GOAG;SFI;"AGSAFRA AVIAÇÃO AGRÍCOLA LTDA.";Imperatriz - MA;Nov;Ago;Ago;"SFI";"00058.002747/2023-31";"OS 1106/2023";"A"
D2015-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBMT";São Paulo - SP;Fev;Jan;Jan;"SFI";"00058.073867/2022-32";"OS 106/2023";"A"
D2016-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Fev;Fev;Fev;"SFI";"00058.073866/2022-98";"OS 232/2023";"A"
D2017-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBR";Brasília - DF;Fev;Fev;Fev;"SFI";"00058.073865/2022-43";"PCDP 0315/23, 0316/23, OS 144/2023";"A"
D2018-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJR";Rio de Janeiro - RJ;Fev;Fev;Fev;"SFI";"00058.073863/2022-54";"OS 227/2023";"A"
D2019-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Fev;Jan;Jan;"SFI";"00058.073862/2022-18";"OS 75/2023";"A"
D2020-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBCB";Cabo Frio - RJ;Fev;Mar;Mar;"";"00058.073861/2022-65";"PCDP 0890/23, 0891/23, OS 425/2023";"A"
D2021-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSV";Salvador -BA;Fev;Mar;Mar;"";"00058.073858/2022-41";"NPI 8322528/2023/NURAC-SSA";"A"
D2022-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBVT";Vitória - ES;Fev;Fev;Fev;"SFI";"00058.073856/2022-52";"OS 185/2023";"A"
D2023-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SWFN";Manaus- AM;Fev;Mar;Mar;"SFI";"00058.073850/2022-85";"OS 436/2023";"A"
D2024-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSP";São Paulo - SP;Fev;Jan;Jan;"SFI";"00058.073847/2022-61";"OS 106/2023";"A"
D2025-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBRJ";Rio de Janeiro - RJ;Fev;Fev;Fev;"SFI";"00058.073844/2022-28";"OS 249/2023";"A"
D2026-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBFL";Florianópolis - SC;Fev;Mar;Mar;"SFI";"00058.073827/2022-91";"PCDP 1029/23, 1030/23, OS 485/2023";"A"
D2027-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBFL";Florianópolis - SC;Fev;Mar;Mar;"SFI";"00058.073780/2022-65";"PCDP 1042/23, 1043/23, OS 496/2023";"A"
D2028-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SIFC";Iguarassu - PE;Fev;Jan;Jan;"SFI";"00058.073778/2022-96";"PCDP 0070/23, 0071/23 , OS 22/2023";"A"
D2029-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDAM";Campinas - SP;Fev;Fev;Fev;"SFI";"00058.073777/2022-41";"OS 203/2023";"A"
D2030-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJR";Rio de Janeiro - RJ;Mar;Fev;Fev;"SFI";"00058.003801/2023-66";"OS 237/2023";"A"
D2031-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSP";São Paulo - SP;Mar;Fev;Fev;"SFI";"00058.004312/2023-21";"OS 219/2023";"A"
D2032-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBMT";São Paulo - SP;Mar;Fev;Fev;"SFI";"00058.004332/2023-01";"OS 218/2023";"A"
D2033-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJD";Jundiaí - SP;Mar;Mar;Mar;"SFI";"00058.004340/2023-49";"PCDP 0873/23, 0874/23,  OS 424/2023";"A"
D2034-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBGO";Goiânia - GO;Mar;Mar;Mar;"SFI";"00058.004350/2023-84";"PCDP 0517/23, 0518/23, OS 262/2023";"A"
D2035-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBGO";Goiânia - GO;Mar;Abr;Abr;"SFI";"00058.004362/2023-17";"PCDP 0962/23, 0963/23, OS 457/2023";"A"
D2036-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBEG";Manaus- AM;Mar;Mar;Mar;"SFI";"00058.004364/2023-06";"OS 177/2023";"A"
D2037-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Mar;Mar;Mar;"SFI";"00058.004371/2023-08";"OS 413/2023";"A"
D2038-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBNV";Goiânia - GO;Mar;Abr;Abr;"SFI";"00058.004931/2023-16";"PCDP 0962/23, 0963/23, OS 457/2023";"A"
D2039-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBE";Belém - PA;Mar;Mar;Mar;"SFI";"00058.004940/2023-15";"PCDP 0877/23, 0878/23, OS 422/2023";"A"
D2040-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBE";Belém - PA;Mar;Mar;Mar;"SFI";"00058.004944/2023-95";"PCDP 0877/23, 0878/23, OS422//2023";"A"
D2041-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SWNS";Anápolis - GO;Mar;Mar;Mar;"SFI";"00058.004949/2023-18";"";"A"
D2042-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDEN";Porto Belo - SC;Mar;Mar;Mar;"SFI";"00058.004959/2023-53";"PCDP 1042/23, 1043/23, OS 496/2023";"A"
D2043-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDEN";Porto Belo - SC;Mar;Mar;Mar;"SFI";"00058.004963/2023-11";"PCDP 1029/23, 1030/23, OS 485/2023";"A"
D2044-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBNF";Navegantes - SC;Mar;Mar;Mar;"SFI";"00058.004972/2023-11";"PCDP 1029/23, 1030/23, OS 485/2023";"A"
D2045-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJR";Rio de Janeiro - RJ;Abr;Mar;Mar;"SFI";"00058.004978/2023-80";"OS 493/2023";"A"
D2046-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSP";São Paulo - SP;Abr;Fev;Fev;"SFI";"00058.005360/2023-37";"OS 216/2023";"A"
D2047-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Abr;Fev;Fev;"SFI";"00058.004995/2023-17";"OS 343/23";"A"
D2048-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBME";Macaé - RJ;Abr;Mai;Mai;"SFI";"00058.005016/2023-48";"PCDP 2128/23, 2128/23, OS 647/2023.  Agendada 16/05/2023";"A"
D2049-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBME";Macaé - RJ;Abr;Abr;Abr;"SFI";"00058.005025/2023-39";"PCDP 136623, 1367/23, OS 601/2023";"A"
D2050-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBFS";Campos dos Goytacazes - RJ;Abr;Abr;Abr;"SFI";"00058.005032/2023-31";"PCDP  1366/23, 1367/23,  OS 601/2023";"A"
D2051-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBCY";Cuiabá - MT;Abr;Abr;Abr;"SFI";"00058.005249/2023-41";"PCDP 1356/23, 1357/23, OS 594/2023 594/2023";"A"
D2052-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBCY";Cuiabá - MT;Abr;Abr;Abr;"SFI";"00058.005255/2023-06";"PCDP 1356/23, 1357/23, OS 594/2023 594/2023";"A"
D2053-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SIAQ";Cuiabá - MT;Abr;Abr;Abr;"SFI";"00058.005265/2023-33";"PCDP 1356/23, 1357/23, OS 594/2023 594/2023";"A"
D2054-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SWFN";Manaus- AM;Abr;Abr;Abr;"SFI";"00058.005274/2023-24";"OS 805/2023";"A"
D2055-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBRJ";Rio de Janeiro - RJ;Abr;Mar;Mar;"SFI";"00058.005298/2023-83";"OS 489/2023";"A"
D2056-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBUL";Uberlândia - MG;Abr;Mai;Mai;"SFI";"00058.005307/2023-36";"699/2023";"A"
D2057-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBUL";Uberlândia - MG;Abr;Abr;Abr;"SFI";"00058.005320/2023-95";"699/2023";"A"
D2058-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBP";Bragança Paulista - SP;Abr;Abr;Abr;"SFI";"00058.005328/2023-51";"PCDP 1477/23, 1478/23 , 632/2023";"A"
D2059-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBPR";Carlos Prates - MG;Abr;Abr;Abr;"SFI";"00058.005336/2023-06";"610/2023";"A"
D2060-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSP";São Paulo - SP;Mai;Fev;Fev;"SFI";"00058.005359/2023-11";"OS 217/2023";"A"
D2061-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBMT";São Paulo - SP;Mai;Fev;Fev;"SFI";"00058.005375/2023-03";"OS 215/2023";"A"
D2062-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJD";Jundiaí - SP;Mai;Mai;Mai;"SFI";"00058.005377/2023-94";"PCDP 1894/23 , 1895/23. OS 796/2023. Agendada 16/05/2023";"A"
D2063-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Mai;Mai;Mai;"SFI";"00058.005379/2023-83";"OS 847/2023 Agendada 19/05/2023";"A"
D2064-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBCB";Cabo Frio - RJ;Mai;Mai;Mai;"SFI";"00058.005381/2023-52";"OS 885/2023 Agendada 23/05/2023";"A"
D2065-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSV";Salvador -BA;Mai;Mai;Mai;"SFI";"00058.005596/2023-73";"OS NURAC";"A"
D2066-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBEG";Manaus- AM;Mai;Mar;Mar;"SFI";"00058.005603/2023-37";"OS 177/2023";"A"
D2067-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBVT";Vitória - ES;Mai;Mar;Mar;"SFI";"00058.005608/2023-60";"";"A"
D2068-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDCO";Sorocaba - SP;Mai;Mai;Mai;"SFI";"00058.005613/2023-72";"PCDP 2000/23 e 2002/23 OS 385/2023";"A"
D2069-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSR";São José do Rio Preto - SP;Mai;Mar;Mar;"SFI";"00058.005618/2023-03";"";"A"
D2070-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBMG";Maringá-PR;Mai;Abr;Abr;"SFI";"00058.005649/2023-56";"615/2023";"A"
D2071-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBMG";Maringá-PR;Mai;Jun;Jun;"SFI";"00058.005652/2023-70";"OS 830/2023 Agendada 06/06/2023";"A"
D2072-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBLO";Londrina - PR;Mai;Abr;Abr;"SFI";"00058.005655/2023-11";"PCDP 14165/23, 1417/23, 615/2023";"A"
D2073-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDAM";Campinas - SP;Mai;Mai;Mai;"SFI";"00058.005656/2023-58";"OS 797/2023 Agendada 17/05/2023";"A"
D2074-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSR";São José do Rio Preto - SP;Mai;Mar;Mar;"SFI";"00058.005659/2023-91";"OS 252/2023";"A"
D2075-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJR";Rio de Janeiro - RJ;Jun;Abr;Abr;"SFI";"00058.005863/2023-11";"757/2023";"A"
D2076-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSP";São Paulo - SP;Jun;Mar;Mar;"SFI";"00058.005875/2023-37";"OS 303/2023";"A"
D2077-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBGO";Goiânia - GO;Jun;Jun;Jun;"SFI";"00058.005880/2023-40";"951/2023 Agendada 15/06/2023";"A"
D2078-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBR";Brasília - DF;Jun;Mai;Mai;"SFI";"00058.005975/2023-63";"PCDP 1769/23, 1770/23, OS 766/2023";"A"
D2079-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBR";Brasília - DF;Jun;Jun;Jun;"SFI";"00058.006168/2023-68";"951/2023 Agendada 13/06/2023";"A"
D2080-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBNV";Goiânia - GO;Jun;Jun;Jun;"SFI";"00058.006174/2023-15";"951/2023 Agendada 16/06/2023";"A"
D2081-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBFZ";Fortaleza - CE;Jun;Jun;Jun;"SFI";"00058.052278/2023-00";"";"A"
D2082-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SWFN";Manaus- AM;Jun;Jul;Jul;"SFI";"00058.006181/2023-17";"1493/2023 - Agendada 26/07/2023";"A"
D2083-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDCO";Sorocaba - SP;Jun;Mai;Mai;"SFI";"00058.006200/2023-13";"PCDP 2063/23 e 2063/23 OS 396/2023.  Agendada 29/05/2023";"A"
D2084-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SSKG";Campo Grande - MS;Jun;Mai;Jun;"SFI";"00058.006206/2023-82";"OS 999/2023 Agendada 14/06/2023";"A"
D2085-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SSKG";Campo Grande - MS;Jun;Jun;Jun;"SFI";"00058.006212/2023-30";"OS 999/2023 Agendada 14/06/2023";"A"
D2086-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SWNS";Anápolis - GO;Jun;Mai;Mai;"SFI";"00058.006287/2023-11";"OS 676/2023";"A"
D2087-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBP";Bragança Paulista - SP;Jun;Mai;Mai;"SFI";"00058.006290/2023-34";"PCDP 2048/23 e 2049/23, OS 394/2023.  Agendada 15/05/2023";"A"
D2088-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBPR";Carlos Prates - MG;Jun;Jun;Jun;"SFI";"00058.006292/2023-23";"OS 1186/2023";"A"
D2089-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSJ";São José dos Campos - SP;Jun;Mar;Mar;"SFI";"00058.006293/2023-78";"OS 303/2023";"A"
D2090-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBMT";São Paulo - SP;Jul;Mar;Mar;"SFI";"00058.006587/2023-08";"OS 303/2023";"A"
D2091-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJD";Jundiaí - SP;Jul;Mai;Mai;"SFI";"00058.006594/2023-00";"PCDP 2004/23 e 2008/23, OS 395/2023.  Agendada 12/05/2023";"A"
D2092-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Jul;Jul;Jul;"SFI";"00058.006614/2023-34";"OS 1268/2023";"A"
D2093-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Jul;Mar;Mar;"SFI";"00058.006638/2023-93";"OS 533/2023";"A"
